StockIndexAdjD,SP500,N225,FTSE100,CAC40,GDAX,HSI
2009-07-08,879.56,9420.75,4140.2,3009.71,4572.65,17721.07
2009-07-09,882.68,9291.06,4158.7,3025.94,4630.07,17790.59
2009-07-10,879.13,9287.28,4127.2,2983.1,4576.31,17708.42
2009-07-13,901.05,9050.33,4202.1,3052.08,4722.34,17254.63
2009-07-14,905.84,9261.81,4237.7,3081.87,4781.69,17885.73
2009-07-15,932.68,9269.25,4346.5,3171.27,4928.44,18258.66
2009-07-16,940.74,9344.16,4361.8,3199.68,4957.19,18361.87
2009-07-17,940.38,9395.32,4388.8,3218.46,4978.4,18805.66
2009-07-20,951.13,9395.32,4443.6,3270.94,5030.15,19502.37
2009-07-21,954.58,9652.02,4481.2,3302.89,5093.97,19501.73
2009-07-22,954.07,9723.16,4493.7,3305.07,5121.56,19248.17
2009-07-23,976.29,9792.94,4559.8,3373.72,5247.28,19817.7
2009-07-24,979.26,9944.55,4576.6,3366.45,5229.36,19982.79
2009-07-27,982.18,10088.66,4586.1,3372.36,5251.55,20251.62
2009-07-28,979.62,10087.26,4528.8,3330.97,5174.74,20624.54
2009-07-29,975.15,10113.24,4547.5,3365.62,5270.32,20135.5
2009-07-30,986.75,10165.21,4631.6,3435.49,5360.66,20234.08
2009-07-31,987.48,10356.83,4608.4,3426.27,5332.14,20573.33
2009-08-03,1002.63,10352.47,4682.5,3477.8,5426.85,20807.26
2009-08-04,1005.65,10375.01,4671.4,3476.37,5417.02,20796.43
2009-08-05,1002.72,10252.53,4647.1,3458.53,5353.01,20494.77
2009-08-06,997.08,10388.09,4690.5,3477.83,5369.98,20899.24
2009-08-07,1010.48,10412.09,4731.6,3521.14,5458.96,20375.37
2009-08-10,1007.1,10524.26,4722.2,3504.54,5418.12,20929.52
2009-08-11,994.35,10585.46,4671.3,3456.18,5285.81,21074.21
2009-08-12,1005.81,10435,4716.8,3507.24,5350.09,20435.24
2009-08-13,1012.73,10517.19,4755.5,3524.39,5401.11,20861.3
2009-08-14,1004.09,10597.33,4714,3495.27,5309.11,20893.33
2009-08-17,979.73,10268.61,4645,3419.69,5201.61,20137.65
2009-08-18,989.67,10284.96,4685.8,3450.69,5250.74,20306.27
2009-08-19,996.46,10204,4689.7,3450.34,5231.98,19954.23
2009-08-20,1007.37,10383.41,4756.6,3505.32,5311.06,20328.86
2009-08-21,1026.13,10238.2,4850.9,3615.81,5462.74,20199.02
2009-08-24,1025.57,10581.05,4896.2,3652.17,5519.75,20535.94
2009-08-25,1028,10497.36,4916.8,3680.61,5557.09,20435.24
2009-08-26,1028.12,10639.71,4890.6,3668.34,5521.97,20456.32
2009-08-27,1030.98,10473.97,4869.4,3648.53,5470.33,20242.75
2009-08-28,1028.93,10534.14,4908.9,3693.14,5517.35,20098.62
2009-08-31,1020.62,10492.53,4908.9,3653.54,5458.04,19724.19
2009-09-01,998.04,10530.06,4819.7,3583.44,5327.29,19872.3
2009-09-02,994.75,10280.46,4817.5,3573.13,5319.84,19522
2009-09-03,1003.24,10214.64,4796.8,3553.51,5301.42,19761.68
2009-09-04,1016.4,10187.11,4851.7,3598.76,5384.43,20318.62
2009-09-07,1016.4,10320.94,4933.2,3652.83,5463.51,20629.31
2009-09-08,1025.39,10393.23,4947.3,3660.96,5481.73,21069.81
2009-09-09,1033.37,10312.14,5004.3,3707.69,5574.26,20851.04
2009-09-10,1044.14,10513.67,4987.7,3705.87,5594.77,21069.56
2009-09-11,1042.73,10444.33,5011.5,3734.89,5624.02,21161.42
2009-09-14,1049.34,10202.06,5018.9,3730.61,5620.24,20932.2
2009-09-15,1052.63,10217.62,5042.1,3752.21,5628.98,20866.37
2009-09-16,1068.76,10270.77,5124.1,3813.79,5700.26,21402.92
2009-09-17,1065.49,10443.8,5164,3835.27,5731.14,21768.51
2009-09-18,1068.3,10370.54,5172.9,3827.84,5703.83,21623.45
2009-09-21,1064.66,10370.54,5134.4,3812.16,5668.65,21472.85
2009-09-22,1071.66,10370.54,5142.6,3823.52,5709.38,21701.14
2009-09-23,1060.87,10370.54,5139.4,3821.79,5702.05,21595.52
2009-09-24,1050.78,10544.22,5079.3,3758.36,5605.21,21050.73
2009-09-25,1044.38,10265.98,5082.2,3739.14,5581.41,21024.4
2009-09-28,1062.98,10009.52,5165.7,3825,5736.31,20588.41
2009-09-29,1060.61,10100.2,5159.7,3814.1,5713.52,21013.17
2009-09-30,1057.08,10133.23,5133.9,3795.41,5675.16,20955.25
2009-10-01,1029.85,9978.64,5047.8,3720.77,5554.55,20955.25
2009-10-02,1025.21,9731.87,4988.7,3649.9,5467.9,20375.49
2009-10-05,1040.46,9674.49,5024.3,3675.01,5508.85,20429.07
2009-10-06,1054.72,9691.8,5138,3770.21,5657.64,20811.53
2009-10-07,1057.58,9799.6,5108.9,3756.41,5640.75,21241.59
2009-10-08,1065.48,9832.47,5154.6,3806.81,5716.54,21492.9
2009-10-09,1071.49,10016.39,5161.9,3799.61,5711.88,21499.44
2009-10-12,1076.19,10016.39,5210.2,3845.8,5783.23,21299.35
2009-10-13,1073.19,10076.56,5154.1,3801.39,5714.31,21467.36
2009-10-14,1092.02,10060.21,5256.1,3882.67,5854.14,21886.48
2009-10-15,1096.56,10238.65,5223,3883.83,5830.77,21999.08
2009-10-16,1087.68,10257.56,5190.2,3827.6,5743.39,21929.9
2009-10-19,1097.91,10236.51,5281.5,3892.36,5852.56,22200.46
2009-10-20,1091.06,10336.84,5243.4,3871.45,5811.77,22384.96
2009-10-21,1081.4,10333.39,5257.9,3873.22,5833.49,22318.11
2009-10-22,1092.91,10267.17,5207.4,3820.85,5762.93,22210.52
2009-10-23,1079.6,10282.99,5242.6,3808.24,5740.25,22589.73
2009-10-26,1066.95,10362.62,5191.7,3744.45,5642.16,22589.73
2009-10-27,1063.41,10212.46,5201,3743.95,5635.02,22169.59
2009-10-28,1042.63,10075.05,5080.4,3663.78,5496.27,21761.58
2009-10-29,1066.11,9891.1,5137.7,3714.02,5587.45,21264.99
2009-10-30,1036.19,10034.74,5044.5,3607.69,5414.96,21752.87
2009-11-02,1042.88,9802.95,5104.5,3639.46,5430.82,21620.19
2009-11-03,1045.41,9802.95,5037.2,3584.25,5353.35,21240.06
2009-11-04,1046.5,9844.31,5107.9,3670.33,5444.23,21614.77
2009-11-05,1066.63,9717.44,5125.6,3708.73,5480.92,21479.08
2009-11-06,1069.3,9789.35,5142.7,3707.29,5488.25,21829.72
2009-11-09,1093.08,9808.99,5235.2,3785.49,5619.72,22207.55
2009-11-10,1093.01,9870.73,5230.5,3785.59,5613.2,22268.16
2009-11-11,1098.51,9871.68,5266.8,3814.39,5668.35,22627.21
2009-11-12,1087.24,9804.49,5276.5,3808.07,5663.96,22397.57
2009-11-13,1093.48,9770.31,5296.4,3806.01,5686.83,22553.63
2009-11-16,1109.3,9791.18,5382.7,3863.16,5804.82,22943.98
2009-11-17,1110.32,9729.93,5345.9,3829.06,5778.43,22914.15
2009-11-18,1109.8,9676.8,5342.1,3828.16,5787.61,22840.33
2009-11-19,1094.9,9549.47,5267.7,3760.22,5702.18,22643.16
2009-11-20,1091.38,9497.68,5251.4,3729.36,5663.15,22455.84
2009-11-23,1106.24,9497.68,5355.5,3813.17,5801.48,22771.39
2009-11-24,1105.65,9401.58,5324,3784.62,5769.31,22423.14
2009-11-25,1110.63,9441.64,5364.8,3809.16,5803.02,22611.8
2009-11-26,1110.63,9383.24,5194.1,3679.23,5614.17,22210.41
2009-11-27,1091.49,9081.52,5245.7,3721.45,5685.61,21134.5
2009-11-30,1095.63,9345.55,5190.7,3680.15,5625.95,21821.5
2009-12-01,1108.86,9572.2,5312.2,3775.74,5776.61,22113.15
2009-12-02,1109.24,9608.94,5327.4,3795.92,5781.68,22289.57
2009-12-03,1099.92,9977.67,5313,3799.11,5770.35,22553.87
2009-12-04,1105.98,10022.59,5322.4,3846.62,5817.65,22498.15
2009-12-07,1103.25,10167.6,5310.7,3840.05,5784.75,22324.96
2009-12-08,1091.94,10140.47,5223.1,3785.3,5688.58,22060.52
2009-12-09,1095.95,10004.72,5203.9,3757.39,5647.84,21741.76
2009-12-10,1102.35,9862.82,5244.4,3798.38,5709.02,21700.04
2009-12-11,1106.41,10107.87,5261.6,3803.72,5756.29,21902.11
2009-12-14,1114.11,10105.68,5315.3,3830.44,5802.26,22085.75
2009-12-15,1107.93,10083.48,5285.8,3834.09,5811.34,21813.92
2009-12-16,1109.18,10177.41,5320.3,3875.82,5903.43,21611.74
2009-12-17,1096.08,10163.8,5217.6,3830.82,5844.44,21347.63
2009-12-18,1102.47,10142.05,5196.8,3794.44,5831.21,21175.88
2009-12-21,1114.05,10183.47,5294,3872.06,5930.53,20948.1
2009-12-22,1118.02,10378.03,5328.7,3898.38,5945.69,21092.04
2009-12-23,1120.59,10378.03,5372.4,3910.75,5957.44,21328.74
2009-12-24,1126.48,10536.92,5402.4,3912.73,5957.44,21517
2009-12-25,1126.48,10494.71,5402.4,3912.73,5957.44,21517
2009-12-28,1127.78,10634.23,5402.4,3947.15,6002.92,21480.22
2009-12-29,1126.2,10638.06,5437.6,3959.98,6011.55,21499.44
2009-12-30,1126.42,10546.44,5397.9,3935.5,5957.43,21496.62
2009-12-31,1115.1,10546.44,5412.9,3936.33,5957.43,21872.5
2010-01-04,1132.99,10654.79,5500.3,4013.97,6048.3,21823.28
2010-01-05,1136.52,10681.83,5522.5,4012.91,6031.86,22279.58
2010-01-06,1137.14,10731.45,5530,4017.67,6034.33,22416.67
2010-01-07,1141.69,10681.66,5526.7,4024.8,6019.36,22269.45
2010-01-08,1144.98,10798.32,5534.2,4045.14,6037.61,22296.75
2010-01-11,1146.98,10798.32,5538.1,4043.09,6040.5,22411.52
2010-01-12,1136.22,10879.14,5498.7,4000.05,5943,22326.64
2010-01-13,1145.68,10735.03,5473.5,4000.86,5963.14,21748.6
2010-01-14,1148.46,10907.68,5498.2,4015.77,5988.88,21716.95
2010-01-15,1136.03,10982.1,5455.4,3954.38,5875.97,21654.16
2010-01-18,1136.03,10855.08,5494.4,3977.46,5918.55,21460.01
2010-01-19,1150.23,10764.9,5513.1,4009.67,5976.48,21677.98
2010-01-20,1138.04,10737.52,5420.8,3928.95,5851.53,21286.17
2010-01-21,1116.48,10868.41,5335.1,3862.16,5746.97,20862.67
2010-01-22,1091.76,10590.55,5303,3820.78,5695.32,20726.18
2010-01-25,1096.78,10512.69,5260.3,3781.85,5631.37,20598.55
2010-01-26,1092.17,10325.28,5276.9,3807.04,5668.93,20109.33
2010-01-27,1097.5,10252.08,5217.5,3759.8,5643.2,20033.07
2010-01-28,1084.53,10414.29,5145.7,3688.79,5540.33,20356.37
2010-01-29,1073.87,10198.04,5188.5,3739.46,5608.79,20121.99
2010-02-01,1089.19,10205.02,5247.4,3762.01,5654.48,20243.75
2010-02-02,1103.32,10371.09,5283.3,3812.13,5709.66,20272.18
2010-02-03,1097.28,10404.33,5253.1,3793.47,5672.09,20722.08
2010-02-04,1063.11,10355.98,5139.3,3689.25,5533.24,20341.64
2010-02-05,1066.19,10057.09,5060.9,3563.76,5434.34,19665.08
2010-02-08,1056.74,9951.82,5092.3,3607.27,5484.85,19550.89
2010-02-09,1070.52,9932.9,5111.8,3612.76,5498.26,19790.28
2010-02-10,1068.13,9963.99,5132,3635.61,5536.37,19922.22
2010-02-11,1078.47,9963.99,5161.5,3616.75,5503.93,20290.69
2010-02-12,1075.51,10092.19,5142.5,3599.07,5500.39,20268.69
2010-02-15,1075.51,10013.3,5167.5,3609.22,5511.1,20268.69
2010-02-16,1094.87,10034.25,5244.1,3669.04,5592.12,20268.69
2010-02-17,1099.51,10306.83,5276.6,3725.21,5648.34,20534.01
2010-02-18,1106.75,10335.69,5325.1,3747.83,5680.41,20422.15
2010-02-19,1109.17,10123.58,5358.2,3769.54,5722.05,19894.02
2010-02-22,1108.01,10400.47,5352.1,3756.7,5688.44,20377.27
2010-02-23,1094.6,10352.1,5315.1,3707.06,5604.07,20623
2010-02-24,1105.24,10198.83,5342.9,3715.68,5615.51,20467.74
2010-02-25,1102.94,10101.96,5278.2,3640.77,5532.33,20399.57
2010-02-26,1104.49,10126.03,5354.5,3708.8,5598.46,20608.7
2010-03-01,1115.71,10172.06,5405.9,3769.54,5713.51,21056.93
2010-03-02,1118.31,10221.84,5484.1,3811.92,5776.56,20906.11
2010-03-03,1118.79,10253.14,5533.2,3842.52,5817.88,20876.79
2010-03-04,1122.97,10145.72,5527.2,3828.41,5795.32,20575.78
2010-03-05,1138.7,10368.96,5599.8,3910.42,5877.36,20787.97
2010-03-08,1138.5,10585.92,5606.7,3903.54,5875.91,21196.87
2010-03-09,1140.45,10567.65,5602.3,3910.01,5885.89,21207.55
2010-03-10,1145.61,10563.92,5640.6,3943.55,5936.72,21208.29
2010-03-11,1150.24,10664.95,5617.3,3928.95,5928.63,21228.2
2010-03-12,1149.99,10751.26,5625.6,3927.4,5945.11,21209.74
2010-03-15,1150.51,10751.98,5593.9,3890.91,5903.56,21079.1
2010-03-16,1159.46,10721.71,5620.4,3938.95,5970.99,21022.93
2010-03-17,1166.21,10846.98,5644.6,3957.89,6024.28,21384.49
2010-03-18,1165.83,10744.03,5642.6,3938.18,6012.31,21330.67
2010-03-19,1159.9,10824.72,5650.1,3925.44,5982.43,21370.82
2010-03-22,1165.81,10824.72,5644.5,3928,5987.5,20933.25
2010-03-23,1174.17,10774.15,5673.6,3952.55,6017.27,20987.78
2010-03-24,1167.72,10815.03,5677.9,3949.81,6039,21008.62
2010-03-25,1165.73,10828.85,5727.6,4000.48,6132.95,20778.55
2010-03-26,1166.59,10996.37,5703,3988.93,6120.05,21053.11
2010-03-29,1173.22,10986.47,5710.7,4000.66,6156.85,21237.43
2010-03-30,1173.27,11097.14,5672.3,3987.41,6142.45,21374.79
2010-03-31,1169.43,11089.94,5679.6,3974.01,6153.55,21239.35
2010-04-01,1178.1,11244.4,5744.9,4034.23,6235.56,21537
2010-04-02,1178.1,11286.09,5744.9,4034.23,6235.56,21537
2010-04-05,1187.44,11339.3,5744.9,4034.23,6235.56,21537
2010-04-06,1189.44,11282.32,5780.4,4053.94,6252.21,21537
2010-04-07,1182.45,11292.83,5762.1,4026.97,6222.41,21928.77
2010-04-08,1186.44,11168.2,5712.7,3978.46,6171.83,21867.04
2010-04-09,1194.37,11204.34,5771,4050.54,6249.7,22208.5
2010-04-12,1196.48,11251.9,5777.6,4050.5,6250.69,22138.17
2010-04-13,1197.3,11161.23,5761.7,4031.99,6230.83,22103.53
2010-04-14,1210.65,11204.9,5796.3,4057.7,6278.4,22121.43
2010-04-15,1211.67,11273.79,5825,4065.65,6291.45,22157.82
2010-04-16,1192.13,11102.18,5744,3986.63,6180.9,21865.26
2010-04-19,1197.52,10908.77,5727.9,3970.47,6162.44,21405.17
2010-04-20,1207.17,10900.68,5783.7,4026.65,6264.23,21623.38
2010-04-21,1205.94,11090.05,5723.4,3977.67,6230.38,21510.93
2010-04-22,1208.67,10949.09,5665.3,3924.65,6168.72,21454.94
2010-04-23,1217.28,10914.46,5723.6,3951.3,6259.53,21244.49
2010-04-26,1212.05,11165.79,5753.9,3997.39,6332.1,21587.06
2010-04-27,1183.71,11212.66,5603.5,3844.6,6159.51,21261.79
2010-04-28,1191.36,10924.79,5586.6,3787,6084.34,20949.4
2010-04-29,1206.78,10924.79,5617.8,3840.62,6144.91,20778.92
2010-04-30,1186.69,11057.4,5553.3,3816.99,6135.7,21108.59
2010-05-03,1202.26,11057.4,5553.3,3828.46,6166.92,20811.36
2010-05-04,1173.6,11057.4,5411.1,3689.29,6006.86,20763.05
2010-05-05,1165.87,11057.4,5341.9,3636.03,5958.45,20327.54
2010-05-06,1128.15,10695.69,5261,3556.11,5908.26,20133.41
2010-05-07,1110.88,10364.59,5123,3392.59,5715.09,19920.29
2010-05-10,1159.73,10530.7,5387.4,3720.29,6017.91,20426.64
2010-05-11,1155.79,10411.1,5334.2,3693.2,6037.71,20146.51
2010-05-12,1171.67,10394.03,5383.5,3733.87,6183.49,20212.49
2010-05-13,1157.44,10620.55,5433.7,3731.54,6251.97,20422.46
2010-05-14,1135.68,10462.51,5262.9,3560.36,6056.71,20145.43
2010-05-17,1136.94,10235.76,5262.5,3543.55,6066.92,19715.2
2010-05-18,1120.8,10242.64,5307.3,3617.32,6155.93,19944.94
2010-05-19,1115.05,10186.84,5158.1,3511.67,5988.67,19578.98
2010-05-20,1071.59,10030.31,5073.1,3432.52,5867.88,19545.83
2010-05-21,1087.69,9784.54,5062.9,3430.74,5829.25,19545.83
2010-05-24,1073.65,9758.4,5069.6,3430.93,5805.68,19667.76
2010-05-25,1074.03,9459.89,4940.7,3331.29,5670.04,18985.5
2010-05-26,1067.95,9522.66,5038.1,3408.59,5758.02,19196.45
2010-05-27,1103.06,9639.72,5195.2,3525.31,5937.14,19431.37
2010-05-28,1089.41,9762.98,5188.4,3515.06,5946.18,19766.71
2010-05-31,1089.41,9768.7,5188.4,3507.56,5964.33,19765.19
2010-06-01,1070.71,9711.83,5163.3,3503.08,5981.27,19496.95
2010-06-02,1098.38,9603.24,5151.3,3501.5,5981.2,19471.8
2010-06-03,1102.83,9914.19,5211.2,3557.34,6054.63,19786.71
2010-06-04,1064.88,9901.19,5126,3455.61,5938.88,19780.07
2010-06-07,1050.47,9520.8,5069.1,3413.72,5904.95,19378.15
2010-06-08,1062,9537.94,5028.1,3380.36,5868.55,19487.48
2010-06-09,1055.69,9439.13,5085.9,3446.77,5984.75,19621.24
2010-06-10,1086.84,9542.65,5132.5,3516.64,6056.59,19632.7
2010-06-11,1091.6,9705.25,5163.7,3555.52,6047.83,19872.38
2010-06-14,1089.63,9879.85,5202.1,3626.04,6125,20051.91
2010-06-15,1115.23,9887.89,5217.8,3661.51,6175.05,20062.15
2010-06-16,1114.61,10067.15,5237.9,3675.93,6190.91,20062.15
2010-06-17,1116.04,9999.4,5253.9,3683.08,6223.54,20138.4
2010-06-18,1117.51,9995.02,5250.8,3687.21,6216.98,20286.71
2010-06-21,1113.2,10238.01,5299.1,3736.15,6292.97,20912.18
2010-06-22,1095.31,10112.89,5247,3705.32,6269.04,20819.08
2010-06-23,1092.04,9923.7,5178.5,3641.79,6204.52,20856.61
2010-06-24,1073.69,9928.34,5100.2,3555.36,6115.48,20733.49
2010-06-25,1076.76,9737.48,5046.5,3519.73,6070.6,20690.79
2010-06-28,1074.57,9693.94,5071.7,3576.45,6157.22,20726.68
2010-06-29,1041.24,9570.67,4914.2,3432.99,5952.03,20248.9
2010-06-30,1030.71,9382.64,4916.9,3442.89,5965.52,20128.99
2010-07-01,1027.37,9191.6,4805.8,3339.9,5857.43,20128.99
2010-07-02,1022.58,9203.71,4838.1,3348.37,5834.15,19905.32
2010-07-05,1022.58,9266.78,4823.5,3332.46,5816.2,19842.2
2010-07-06,1028.06,9338.04,4965,3423.36,5940.98,20084.12
2010-07-07,1060.27,9279.65,5014.8,3483.44,5992.86,19857.07
2010-07-08,1070.25,9535.74,5105.5,3538.25,6035.66,20050.56
2010-07-09,1077.96,9585.32,5132.9,3554.48,6065.24,20378.66
2010-07-12,1078.75,9548.11,5167,3567.66,6077.19,20467.43
2010-07-13,1095.34,9537.23,5271,3637.76,6191.13,20431.06
2010-07-14,1095.17,9795.24,5253.5,3632.98,6209.76,20560.81
2010-07-15,1096.48,9685.53,5211.3,3581.82,6149.36,20255.62
2010-07-16,1064.88,9408.36,5158.9,3500.16,6040.27,20250.16
2010-07-19,1071.25,9408.36,5148.3,3486.33,6009.11,20090.95
2010-07-20,1083.48,9300.46,5139.5,3468.02,5967.49,20264.59
2010-07-21,1069.59,9278.83,5214.6,3493.92,5990.38,20487.23
2010-07-22,1093.67,9220.88,5313.8,3600.57,6142.15,20589.7
2010-07-23,1102.66,9430.96,5312.6,3607.05,6166.34,20815.33
2010-07-26,1115.01,9503.66,5351.1,3636.18,6194.21,20839.91
2010-07-27,1113.84,9496.85,5365.7,3666.4,6207.31,20973.39
2010-07-28,1106.13,9753.27,5319.7,3670.36,6178.94,21091.18
2010-07-29,1101.53,9696.02,5314,3651.91,6134.7,21093.82
2010-07-30,1101.6,9537.3,5258,3643.14,6147.97,21029.81
2010-08-02,1125.86,9570.31,5397.1,3752.03,6292.13,21412.79
2010-08-03,1120.46,9694.01,5396.5,3747.51,6307.91,21457.66
2010-08-04,1127.24,9489.34,5386.2,3760.72,6331.33,21549.88
2010-08-05,1125.81,9653.92,5365.8,3764.19,6333.58,21551.72
2010-08-06,1121.64,9642.12,5332.4,3716.05,6259.63,21678.8
2010-08-09,1127.79,9572.49,5410.5,3777.37,6351.6,21801.59
2010-08-10,1121.06,9551.05,5376.4,3730.58,6286.25,21473.6
2010-08-11,1089.47,9292.85,5245.2,3628.29,6154.07,21294.54
2010-08-12,1083.61,9212.59,5266.1,3621.07,6135.17,21105.71
2010-08-13,1079.25,9253.46,5275.4,3610.91,6110.41,21071.57
2010-08-16,1079.38,9196.67,5276.1,3597.6,6110.57,21112.12
2010-08-17,1092.54,9161.68,5350.5,3663.13,6206.4,21137.43
2010-08-18,1094.16,9240.54,5302.9,3647.93,6186.31,21022.73
2010-08-19,1075.63,9362.68,5211.3,3572.4,6075.13,21072.46
2010-08-20,1071.69,9179.38,5195.3,3526.12,6005.16,20981.82
2010-08-23,1067.36,9116.69,5234.8,3553.23,6010.91,20889.01
2010-08-24,1051.87,8995.14,5156,3491.11,5935.44,20658.71
2010-08-25,1055.33,8845.39,5109.4,3450.19,5899.5,20634.98
2010-08-26,1047.22,8906.48,5155.8,3475.03,5912.58,20612.06
2010-08-27,1064.59,8991.06,5201.6,3507.44,5951.17,20597.35
2010-08-30,1048.92,9149.26,5201.6,3487.01,5912.41,20737.22
2010-08-31,1049.33,8824.06,5225.2,3490.79,5925.22,20536.49
2010-09-01,1080.29,8927.02,5366.4,3623.84,6083.9,20623.83
2010-09-02,1090.1,9062.84,5371,3631.43,6083.85,20868.92
2010-09-03,1104.51,9114.13,5428.1,3672.2,6134.62,20971.5
2010-09-06,1104.51,9301.32,5439.2,3684.73,6155.04,21355.77
2010-09-07,1091.84,9226,5407.8,3643.81,6117.89,21401.79
2010-09-08,1098.87,9024.6,5429.7,3677.21,6164.44,21088.86
2010-09-09,1104.18,9098.39,5494.2,3722.15,6221.52,21167.27
2010-09-10,1109.55,9239.17,5501.6,3725.82,6214.77,21257.39
2010-09-13,1121.9,9321.82,5565.5,3767.15,6261.68,21658.35
2010-09-14,1121.1,9299.31,5567.4,3774.4,6275.41,21696.04
2010-09-15,1125.07,9516.56,5555.6,3755.64,6261.87,21725.64
2010-09-16,1124.66,9509.5,5540.1,3736.3,6249.65,21691.45
2010-09-17,1125.59,9626.09,5508.5,3722.02,6209.76,21970.86
2010-09-20,1142.71,9626.09,5602.5,3788.01,6294.58,21977.34
2010-09-21,1139.78,9602.11,5576.2,3784.4,6275.98,22002.59
2010-09-22,1134.28,9566.32,5551.9,3735.05,6208.33,22047.71
2010-09-23,1124.83,9566.32,5547.1,3710.61,6184.71,22047.71
2010-09-24,1148.67,9471.67,5598.5,3782.48,6298.3,22119.43
2010-09-27,1142.16,9603.14,5573.4,3766.16,6278.89,22340.84
2010-09-28,1147.7,9495.76,5578.4,3762.35,6276.09,22109.95
2010-09-29,1144.73,9559.38,5569.3,3737.12,6246.92,22378.67
2010-09-30,1141.2,9369.35,5548.6,3715.18,6229.02,22358.17
2010-10-01,1146.24,9404.23,5592.9,3692.09,6211.34,22358.17
2010-10-04,1137.03,9381.06,5556,3649.81,6134.21,22618.66
2010-10-05,1160.75,9518.76,5635.8,3731.93,6215.83,22639.14
2010-10-06,1159.97,9691.43,5681.4,3764.91,6270.73,22880.41
2010-10-07,1158.06,9684.81,5662.1,3770.47,6276.25,22884.32
2010-10-08,1165.15,9588.88,5657.6,3763.18,6291.67,22944.18
2010-10-11,1165.32,9588.88,5672.4,3768.49,6309.51,23207.31
2010-10-12,1169.77,9388.64,5661.6,3748.86,6304.57,23121.7
2010-10-13,1178.1,9403.51,5747.4,3828.34,6434.52,23457.69
2010-10-14,1173.81,9583.51,5727.2,3819.17,6455.27,23852.17
2010-10-15,1176.19,9500.25,5703.4,3827.37,6492.3,23757.63
2010-10-18,1184.71,9498.49,5742.5,3834.5,6516.63,23469.38
2010-10-19,1165.9,9539.45,5703.9,3807.17,6490.69,23763.73
2010-10-20,1178.17,9381.6,5728.9,3828.15,6524.55,23556.5
2010-10-21,1180.26,9376.48,5757.9,3878.27,6611.01,23649.48
2010-10-22,1183.08,9426.71,5741.4,3868.54,6605.84,23517.54
2010-10-25,1185.62,9401.16,5752,3870,6639.21,23627.91
2010-10-26,1185.64,9377.38,5707.3,3852.66,6613.8,23601.24
2010-10-27,1182.45,9387.03,5646,3815.77,6568,23164.58
2010-10-28,1183.78,9366.03,5677.9,3834.84,6595.28,23210.86
2010-10-29,1183.26,9202.45,5675.2,3833.5,6601.37,23096.32
2010-11-01,1184.38,9154.72,5694.6,3841.11,6604.86,23652.94
2010-11-02,1193.57,9159.98,5757.4,3865.72,6654.31,23671.42
2010-11-03,1197.96,9159.98,5749,3842.94,6617.8,24144.67
2010-11-04,1221.06,9358.78,5862.8,3916.78,6734.69,24535.63
2010-11-05,1225.85,9625.99,5875.4,3916.73,6754.2,24876.82
2010-11-08,1223.25,9732.92,5850,3913.7,6750.5,24964.37
2010-11-09,1213.4,9694.49,5875.2,3945.71,6787.81,24710.6
2010-11-10,1218.71,9830.52,5816.9,3888.45,6719.84,24500.61
2010-11-11,1213.54,9861.46,5815.2,3867.35,6723.41,24700.3
2010-11-12,1199.21,9724.81,5796.9,3831.12,6734.61,24222.58
2010-11-15,1197.75,9827.51,5820.4,3864.24,6790.17,24027.18
2010-11-16,1178.34,9797.1,5681.9,3762.47,6663.24,23693.02
2010-11-17,1178.59,9811.66,5692.6,3792.35,6700.07,23214.46
2010-11-18,1196.69,10013.63,5768.7,3867.97,6832.11,23637.39
2010-11-19,1199.73,10022.39,5732.8,3860.16,6843.55,23605.71
2010-11-22,1197.84,10115.19,5680.8,3818.89,6822.05,23524.02
2010-11-23,1180.73,10115.19,5581.3,3724.42,6705,22896.14
2010-11-24,1198.35,10030.11,5657.1,3747.61,6823.8,23023.86
2010-11-25,1198.35,10079.76,5698.9,3760.42,6879.66,23054.68
2010-11-26,1189.4,10039.56,5668.7,3728.65,6848.98,22877.25
2010-11-29,1187.76,10125.99,5551,3636.96,6697.97,23166.22
2010-11-30,1180.55,9937.04,5528.3,3610.44,6688.49,23007.99
2010-12-01,1206.07,9988.05,5642.5,3669.29,6866.63,23249.8
2010-12-02,1221.53,10168.52,5767.6,3747.04,6957.61,23448.78
2010-12-03,1224.71,10178.32,5745.3,3750.55,6947.72,23320.52
2010-12-06,1223.12,10167.23,5770.3,3749.23,6954.38,23237.69
2010-12-07,1223.75,10141.1,5808.5,3810.5,7001.91,23428.15
2010-12-08,1228.28,10232.33,5794.5,3831.98,6975.87,23092.52
2010-12-09,1233,10285.88,5808,3858.05,6964.16,23171.8
2010-12-10,1240.4,10211.95,5813,3857.35,7006.17,23162.91
2010-12-13,1240.46,10293.89,5860.8,3892.44,7029.39,23317.61
2010-12-14,1241.59,10316.77,5891.2,3902.87,7027.4,23431.19
2010-12-15,1235.23,10309.78,5882.2,3880.19,7016.37,22975.35
2010-12-16,1242.87,10311.29,5881.1,3888.36,7024.4,22668.78
2010-12-17,1243.91,10303.83,5871.8,3867.35,6982.45,22714.85
2010-12-20,1247.08,10216.41,5891.6,3885.08,7018.6,22639.08
2010-12-21,1254.6,10370.53,5951.8,3927.49,7077.99,22993.86
2010-12-22,1258.84,10346.48,5983.5,3919.71,7067.92,23045.19
2010-12-23,1256.77,10346.48,5996.1,3911.32,7057.69,22902.97
