ESCBFX,AUD,CAD,CHF,GBP,HKD,JPY,USD
2010-04-14,1.4583,1.3571,1.4368,0.8814,10.5665,127.42,1.3615
2010-04-15,1.4513,1.3536,1.4343,0.87735,10.5119,126.18,1.3544
2010-04-16,1.4519,1.3567,1.4338,0.8771,10.5062,125.3,1.3535
2010-04-19,1.4625,1.368,1.4345,0.8805,10.427,123.5,1.3432
2010-04-20,1.4478,1.3665,1.4334,0.8765,10.4688,125.32,1.3486
2010-04-21,1.4387,1.3335,1.4329,0.869,10.3814,124.65,1.3373
2010-04-22,1.439,1.3341,1.4325,0.86675,10.3535,124.03,1.3339
2010-04-23,1.4464,1.3337,1.4355,0.8673,10.3327,125.11,1.3311
2010-04-26,1.4336,1.331,1.4341,0.8624,10.3421,125.46,1.3321
2010-04-27,1.4395,1.334,1.4353,0.86705,10.3178,124.7,1.329
2010-04-28,1.4343,1.3402,1.4341,0.8708,10.2883,124.48,1.3245
2010-04-29,1.4272,1.3292,1.4348,0.86785,10.2936,124.76,1.3256
2010-04-30,1.4292,1.3379,1.4341,0.8703,10.3367,125.81,1.3315
2010-05-03,1.4289,1.3422,1.4328,0.868,10.2767,124.95,1.3238
2010-05-04,1.4293,1.3329,1.4325,0.86325,10.1624,123.66,1.3089
2010-05-05,1.425,1.328,1.4325,0.8551,10.0374,122.66,1.2924
2010-05-06,1.4075,1.3142,1.4132,0.84295,9.8908,119.34,1.2727
2010-05-07,1.4345,1.3229,1.4144,0.86805,9.916,117.84,1.2746
2010-05-10,1.4311,1.3249,1.4248,0.86405,10.0886,120.97,1.2969
2010-05-11,1.42,1.3031,1.4095,0.8596,9.8808,117.38,1.2698
2010-05-12,1.4143,1.289,1.4062,0.8494,9.871,118.06,1.2686
2010-05-13,1.4006,1.278,1.4011,0.853,9.795,116.99,1.2587
2010-05-14,1.4015,1.2832,1.402,0.8571,9.7224,115.55,1.2492
2010-05-17,1.4043,1.2792,1.4014,0.8554,9.6324,114.17,1.2349
2010-05-18,1.4178,1.276,1.4028,0.85895,9.6877,115.32,1.2428
2010-05-19,1.4476,1.2837,1.4043,0.85805,9.5725,112.49,1.227
2010-05-20,1.492,1.312,1.4179,0.8644,9.6233,111.93,1.2334
2010-05-21,1.5135,1.3407,1.4408,0.87035,9.7547,112.08,1.2497
2010-05-24,1.4928,1.3095,1.4339,0.8608,9.6421,111.63,1.236
2010-05-25,1.5047,1.3204,1.4244,0.85205,9.537,109.53,1.2223
2010-05-26,1.478,1.309,1.4206,0.8547,9.5982,111.35,1.2309
2010-05-27,1.462,1.2919,1.4164,0.84625,9.5437,110.79,1.2255
2010-05-28,1.4534,1.2954,1.4258,0.84995,9.647,113.06,1.2384
2010-05-31,1.4576,1.2894,1.423,0.84863,9.5905,112.62,1.2307
2010-06-01,1.4595,1.2766,1.4183,0.8347,9.472,110.65,1.2155
2010-06-02,1.4641,1.2848,1.4148,0.83345,9.5217,112.36,1.2218
2010-06-03,1.4469,1.2734,1.4149,0.8357,9.5586,113.74,1.2268
2010-06-04,1.4364,1.2595,1.3951,0.82745,9.3984,111.73,1.206
2010-06-07,1.4607,1.2672,1.3911,0.8246,9.3325,109.86,1.1959
2010-06-08,1.4579,1.2576,1.3793,0.82805,9.3202,109.32,1.1942
2010-06-09,1.4476,1.2529,1.3762,0.8259,9.3681,109.99,1.201
2010-06-10,1.431,1.2486,1.3788,0.8252,9.3875,109.84,1.2045
2010-06-11,1.4301,1.2501,1.3893,0.8293,9.4514,111.13,1.2127
2010-06-14,1.4219,1.2583,1.391,0.8308,9.545,112.43,1.2249
2010-06-15,1.4301,1.2629,1.3998,0.832,9.55,111.77,1.2258
2010-06-16,1.4261,1.2631,1.3888,0.83085,9.5658,112.15,1.2277
2010-06-17,1.4281,1.2668,1.3778,0.8349,9.6299,112.89,1.2363
2010-06-18,1.4249,1.2723,1.3745,0.8357,9.6309,112.12,1.2372
2010-06-21,1.4032,1.2601,1.3738,0.8341,9.6296,113.1,1.2391
2010-06-22,1.4012,1.2533,1.3622,0.834,9.5379,111.09,1.2258
2010-06-23,1.4062,1.268,1.3611,0.8229,9.5445,110.76,1.2271
2010-06-24,1.4179,1.281,1.3555,0.8185,9.5388,109.59,1.2262
2010-06-25,1.4219,1.2799,1.3533,0.8236,9.5631,109.99,1.2294
2010-06-28,1.4119,1.2757,1.3387,0.82,9.6031,110.25,1.2339
2010-06-29,1.425,1.2812,1.3258,0.8104,9.4958,108.31,1.2198
2010-06-30,1.4403,1.289,1.3283,0.81745,9.5549,108.79,1.2271
2010-07-01,1.4753,1.3124,1.3178,0.82215,9.6059,108.14,1.2328
2010-07-02,1.4864,1.334,1.3376,0.8252,9.7794,109.88,1.2548
2010-07-05,1.4916,1.3343,1.3325,0.8275,9.7606,109.93,1.2531
2010-07-06,1.4788,1.3339,1.3373,0.8295,9.7979,110.46,1.2579
2010-07-07,1.4821,1.3311,1.3312,0.8319,9.7913,109.56,1.2567
2010-07-08,1.4471,1.3213,1.3321,0.8356,9.8599,111.49,1.266
2010-07-09,1.4452,1.3072,1.3331,0.836,9.8283,111.85,1.2637
2010-07-12,1.4398,1.2986,1.3349,0.8363,9.7748,111.35,1.2572
2010-07-13,1.4336,1.2978,1.3337,0.8318,9.7715,110.95,1.2569
2010-07-14,1.4405,1.3157,1.3428,0.8343,9.8744,112.49,1.2703
2010-07-15,1.4504,1.3201,1.342,0.83565,9.9669,113.11,1.2828
2010-07-16,1.4812,1.3586,1.3543,0.84535,10.1061,112.54,1.3
2010-07-19,1.4943,1.3667,1.364,0.8483,10.0762,112.84,1.2957
2010-07-20,1.4718,1.3583,1.3537,0.84745,9.9873,111.5,1.2844
2010-07-21,1.4487,1.3284,1.344,0.83945,9.9646,111.52,1.2817
2010-07-22,1.4476,1.3388,1.3418,0.8428,9.9889,111.57,1.285
2010-07-23,1.4427,1.3386,1.3488,0.8372,10.02,112.48,1.2897
2010-07-26,1.4425,1.3395,1.3574,0.83425,10.0453,112.31,1.2931
2010-07-27,1.4402,1.3382,1.3775,0.8382,10.1214,113.79,1.3033
2010-07-28,1.4518,1.3391,1.376,0.83395,10.0901,114.01,1.2992
2010-07-29,1.45,1.3504,1.366,0.8367,10.1498,113.64,1.3069
2010-07-30,1.4466,1.3454,1.3541,0.8349,10.118,112.62,1.3028
2010-08-02,1.4348,1.3372,1.366,0.826,10.1499,113.27,1.3073
2010-08-03,1.4509,1.3543,1.3712,0.8298,10.2627,113.51,1.3221
2010-08-04,1.4464,1.3508,1.373,0.8284,10.2526,112.92,1.3206
2010-08-05,1.4429,1.3358,1.382,0.8293,10.236,113.66,1.3184
2010-08-06,1.4356,1.3467,1.383,0.8301,10.2277,113.14,1.3176
2010-08-09,1.4423,1.3633,1.3771,0.8304,10.2876,113.48,1.3253
2010-08-10,1.4468,1.3595,1.3895,0.8352,10.196,113.23,1.3133
2010-08-11,1.4401,1.3504,1.3695,0.8278,10.1076,110.56,1.3016
2010-08-12,1.4321,1.3398,1.3492,0.8206,9.9344,109.5,1.279
2010-08-13,1.428,1.3329,1.3488,0.8212,9.9468,109.78,1.2799
2010-08-16,1.4379,1.3366,1.335,0.8211,9.9642,109.49,1.282
2010-08-17,1.4251,1.3341,1.3411,0.823,9.9919,109.66,1.286
2010-08-18,1.4271,1.3236,1.3423,0.8233,10.0087,109.93,1.288
2010-08-19,1.4258,1.318,1.3331,0.82055,9.9748,109.82,1.2836
2010-08-20,1.4314,1.3326,1.3151,0.8191,9.8823,108.54,1.2711
2010-08-23,1.4181,1.3292,1.316,0.8169,9.8768,108.23,1.2704
2010-08-24,1.4301,1.3409,1.3156,0.8193,9.8066,106.19,1.2611
2010-08-25,1.4349,1.3449,1.2994,0.8185,9.8098,106.49,1.2613
2010-08-26,1.4318,1.3425,1.3027,0.81745,9.8722,107.15,1.2693
2010-08-27,1.4322,1.3487,1.3004,0.8206,9.8901,107.74,1.2713
2010-08-30,1.4161,1.3333,1.3055,0.8165,9.8806,107.54,1.27
2010-08-31,1.4304,1.3489,1.2935,0.8248,9.8653,107.07,1.268
2010-09-01,1.4141,1.356,1.2967,0.83105,9.9542,107.54,1.28
2010-09-02,1.4099,1.3451,1.2953,0.83275,9.9619,107.81,1.2818
2010-09-03,1.4094,1.3561,1.3043,0.8332,9.9745,108.38,1.2834
2010-09-06,1.4032,1.332,1.307,0.83825,9.9997,108.42,1.2874
2010-09-07,1.3982,1.3286,1.2903,0.8316,9.8992,106.86,1.2744
2010-09-08,1.3845,1.331,1.2837,0.82205,9.8677,106.41,1.2697
2010-09-09,1.375,1.3131,1.2859,0.8258,9.8789,106.46,1.2715
2010-09-10,1.3739,1.3118,1.302,0.8234,9.8844,106.84,1.2725
2010-09-13,1.3732,1.3185,1.2991,0.8312,9.9432,107.69,1.2801
2010-09-14,1.3758,1.3199,1.2911,0.8343,9.981,107.04,1.285
2010-09-15,1.3863,1.3335,1.3019,0.8355,10.0888,111.04,1.2989
2010-09-16,1.3958,1.3423,1.3225,0.8372,10.1585,111.93,1.3078
2010-09-17,1.3886,1.341,1.321,0.83575,10.1425,111.98,1.306
2010-09-20,1.3826,1.3487,1.316,0.8383,10.1527,112.07,1.3074
2010-09-21,1.3852,1.3536,1.3156,0.84545,10.184,112.05,1.312
2010-09-22,1.3983,1.3678,1.3217,0.8553,10.3714,113.14,1.3364
2010-09-23,1.4058,1.3795,1.3138,0.8505,10.3376,112.49,1.3323
2010-09-24,1.4047,1.3801,1.3163,0.85345,10.4043,113.2,1.3412
2010-09-27,1.4026,1.3795,1.3257,0.8504,10.4549,113.52,1.3477
2010-09-28,1.4012,1.3897,1.3272,0.84985,10.443,113.22,1.346
2010-09-29,1.3999,1.3978,1.3295,0.8618,10.5607,113.85,1.3611
2010-09-30,1.407,1.4073,1.3287,0.85995,10.5918,113.68,1.3648
2010-10-01,1.4114,1.4085,1.3423,0.8676,10.6511,114.26,1.3726
2010-10-04,1.4153,1.3998,1.3327,0.8656,10.6334,114.1,1.3705
2010-10-05,1.4338,1.407,1.3348,0.8667,10.6886,114.8,1.378
2010-10-06,1.4221,1.4018,1.3361,0.8726,10.7471,114.98,1.3856
2010-10-07,1.4132,1.412,1.3415,0.87465,10.8333,115.1,1.397
2010-10-08,1.4252,1.4168,1.342,0.8751,10.7641,114.21,1.3874
2010-10-11,1.4153,1.41,1.3412,0.8746,10.8131,114.24,1.3936
2010-10-12,1.4076,1.4023,1.3298,0.8736,10.735,113.35,1.3833
2010-10-13,1.4128,1.3999,1.3352,0.8812,10.8317,114.23,1.3958
2010-10-14,1.4145,1.4088,1.3386,0.8792,10.9419,114.43,1.4101
2010-10-15,1.4142,1.4165,1.3423,0.8775,10.93,114.28,1.4089
2010-10-18,1.4087,1.4192,1.3359,0.8747,10.7812,113,1.3896
2010-10-19,1.4159,1.4217,1.3405,0.8806,10.7531,113.16,1.3859
2010-10-20,1.4151,1.426,1.3355,0.882,10.7604,112.59,1.3861
2010-10-21,1.4208,1.43,1.3493,0.8902,10.8813,113.65,1.4016
2010-10-22,1.4198,1.4299,1.3533,0.8873,10.8203,113.18,1.3934
2010-10-25,1.4107,1.4291,1.3618,0.89255,10.8887,113.21,1.4031
2010-10-26,1.4108,1.4245,1.3558,0.87685,10.7925,113.11,1.3912
2010-10-27,1.4194,1.421,1.3639,0.87235,10.7096,112.78,1.3803
2010-10-28,1.4158,1.4195,1.3668,0.8704,10.7501,112.57,1.3857
2010-10-29,1.4216,1.415,1.3708,0.8686,10.7467,111.87,1.3857
2010-11-01,1.4094,1.416,1.3756,0.86675,10.7957,111.94,1.3926
2010-11-02,1.4021,1.4168,1.3766,0.8749,10.866,113.18,1.4018
2010-11-03,1.4058,1.4136,1.3761,0.8703,10.8624,113.67,1.4014
2010-11-04,1.4056,1.4269,1.3782,0.87585,11.0404,115.15,1.4244
2010-11-05,1.3865,1.41,1.3546,0.8679,10.917,114.41,1.4084
2010-11-08,1.377,1.396,1.3435,0.8627,10.788,112.88,1.3917
2010-11-09,1.3726,1.3931,1.342,0.86235,10.8093,112.44,1.3945
2010-11-10,1.3766,1.3832,1.3402,0.85685,10.674,113.48,1.377
2010-11-11,1.3682,1.3742,1.3282,0.8491,10.6198,112.78,1.37
2010-11-12,1.3835,1.3851,1.3357,0.8507,10.6279,112.59,1.3711
2010-11-15,1.3822,1.3749,1.3428,0.8479,10.5636,113.31,1.3626
2010-11-16,1.3874,1.3817,1.3408,0.851,10.5546,113.21,1.3612
2010-11-17,1.3801,1.3778,1.3426,0.84895,10.4566,112.5,1.3481
2010-11-18,1.3812,1.3895,1.3475,0.8522,10.5816,113.72,1.3647
2010-11-19,1.3903,1.3957,1.3607,0.8552,10.6031,114.09,1.3674
2010-11-22,1.3817,1.3865,1.3505,0.8549,10.5837,113.97,1.3647
2010-11-23,1.3789,1.3799,1.3338,0.84795,10.4711,112.5,1.3496
2010-11-24,1.3632,1.3556,1.3276,0.8438,10.3485,111.28,1.3339
2010-11-25,1.3595,1.3454,1.3326,0.84645,10.3369,111.35,1.3321
2010-11-26,1.3715,1.3523,1.3252,0.8447,10.2671,110.92,1.3225
2010-11-29,1.3662,1.3429,1.3186,0.844,10.2056,110.73,1.3146
2010-11-30,1.3595,1.3306,1.299,0.83765,10.0979,109,1.2998
2010-12-01,1.3615,1.336,1.3178,0.8393,10.1864,110.37,1.3115
2010-12-02,1.3614,1.3291,1.316,0.8445,10.2194,110.97,1.3155
2010-12-03,1.3508,1.3269,1.3143,0.848,10.2846,110.86,1.3246
2010-12-06,1.3454,1.3366,1.3084,0.8472,10.3113,110.06,1.328
2010-12-07,1.3419,1.3386,1.3062,0.8467,10.374,110.43,1.3363
2010-12-08,1.348,1.3361,1.306,0.8367,10.2555,111.08,1.32
2010-12-09,1.3432,1.3354,1.306,0.8382,10.2665,111.02,1.3214
2010-12-10,1.3399,1.3371,1.2998,0.83715,10.2965,110.8,1.3244
2010-12-13,1.339,1.3359,1.2987,0.84375,10.3175,111.55,1.3267
2010-12-14,1.3433,1.3531,1.2916,0.84865,10.4441,111.63,1.3435
2010-12-15,1.3436,1.344,1.2826,0.8529,10.3878,111.88,1.336
2010-12-16,1.3373,1.3297,1.2849,0.84795,10.2939,111.28,1.3238
2010-12-17,1.3428,1.3358,1.2738,0.85185,10.3124,111.26,1.326
2010-12-20,1.3232,1.3316,1.2698,0.8462,10.2258,110.1,1.3147
2010-12-21,1.3183,1.341,1.2613,0.8503,10.2264,110,1.3155
2010-12-22,1.3143,1.3322,1.2502,0.8492,10.198,109.68,1.3112
2010-12-23,1.3049,1.3273,1.2553,0.8482,10.1629,108.95,1.3064
2010-12-24,1.3052,1.3236,1.2618,0.8496,10.1913,108.63,1.3099
2010-12-27,1.3113,1.324,1.2626,0.8523,10.2211,108.89,1.3136
2010-12-28,1.3038,1.3221,1.2513,0.85345,10.2666,108.2,1.3195
2010-12-29,1.2975,1.3155,1.2483,0.8539,10.2225,107.99,1.3136
2010-12-30,1.3079,1.3275,1.2475,0.8602,10.335,108.24,1.328
2010-12-31,1.3136,1.3322,1.2504,0.86075,10.3856,108.65,1.3362
2011-01-03,1.3085,1.3232,1.2465,0.86131,10.3712,108.7,1.3348
2011-01-04,1.3298,1.333,1.2669,0.85875,10.4253,110.2,1.3421
2011-01-05,1.3215,1.3218,1.2617,0.8483,10.2692,108.72,1.3213
2011-01-06,1.3138,1.3011,1.2677,0.8445,10.1777,108.92,1.3091
2011-01-07,1.306,1.2867,1.2512,0.8383,10.0738,108.29,1.2961
2011-01-10,1.3037,1.285,1.2459,0.8318,10.034,107.17,1.2903
2011-01-11,1.3134,1.2839,1.2538,0.8319,10.0702,107.61,1.2948
2011-01-12,1.3098,1.2784,1.2622,0.83155,10.0858,108.17,1.2973
2011-01-13,1.3203,1.3052,1.2823,0.83575,10.2613,109.5,1.3199
2011-01-14,1.3528,1.33,1.2915,0.8422,10.3796,110.71,1.3349
2011-01-17,1.3371,1.3139,1.2854,0.8361,10.3517,109.91,1.3311
2011-01-18,1.3416,1.3182,1.2812,0.83565,10.398,110.29,1.3371
2011-01-19,1.3425,1.3388,1.2964,0.8433,10.5045,110.85,1.3506
2011-01-20,1.3583,1.3463,1.2873,0.8436,10.485,110.93,1.3472
2011-01-21,1.3666,1.3475,1.3013,0.84825,10.5301,111.87,1.3521
2011-01-24,1.369,1.3498,1.2989,0.8516,10.581,112.46,1.3571
2011-01-25,1.3724,1.3595,1.2871,0.862,10.5967,112.08,1.3596
2011-01-26,1.3725,1.363,1.2922,0.86325,10.6511,112.47,1.3681
2011-01-27,1.3845,1.3651,1.294,0.85955,10.685,113.9,1.3716
2011-01-28,1.3751,1.3644,1.2942,0.8609,10.6776,112.76,1.371
2011-01-31,1.3763,1.3679,1.2891,0.8609,10.6762,112.49,1.3692
2011-02-01,1.3647,1.3717,1.2954,0.8536,10.718,112.19,1.3755
2011-02-02,1.3676,1.3649,1.2922,0.8519,10.749,112.35,1.3803
2011-02-03,1.3582,1.3596,1.2987,0.84865,10.699,112.46,1.3745
2011-02-04,1.3406,1.3448,1.2954,0.8472,10.6124,111.42,1.3631
2011-02-07,1.3355,1.338,1.2953,0.8402,10.5511,111.52,1.3553
2011-02-08,1.3457,1.3502,1.303,0.8486,10.6097,112.09,1.3635
2011-02-09,1.351,1.3573,1.3152,0.85,10.6275,112.65,1.3647
2011-02-10,1.3559,1.3572,1.3105,0.8478,10.5947,112.71,1.3604
2011-02-11,1.3544,1.3464,1.3163,0.8457,10.5411,113.01,1.3524
2011-02-14,1.343,1.328,1.3065,0.84,10.4735,112.15,1.344
2011-02-15,1.3503,1.3317,1.3124,0.8375,10.5282,113.21,1.351
2011-02-16,1.3507,1.3328,1.3073,0.8419,10.5248,113.12,1.351
2011-02-17,1.3498,1.3327,1.2973,0.8409,10.5616,113.39,1.356
2011-02-18,1.3479,1.3398,1.2973,0.8395,10.6081,113.62,1.3627
2011-02-21,1.3521,1.3444,1.296,0.8425,10.6389,113.68,1.3668
2011-02-22,1.3635,1.3491,1.2844,0.84584,10.6469,113.63,1.3667
2011-02-23,1.3691,1.3629,1.2853,0.8459,10.7008,113.69,1.3731
2011-02-24,1.3682,1.355,1.2748,0.8513,10.737,112.69,1.3773
2011-02-25,1.3577,1.3487,1.2799,0.8553,10.7253,112.52,1.3762
2011-02-28,1.3601,1.3535,1.284,0.8528,10.7771,113.26,1.3834
2011-03-01,1.3572,1.3408,1.2849,0.8494,10.7668,113.39,1.3825
2011-03-02,1.3619,1.3454,1.2799,0.8478,10.7585,113.33,1.3809
2011-03-03,1.3609,1.3469,1.2844,0.8513,10.7889,113.43,1.385
2011-03-04,1.3791,1.3575,1.3,0.85805,10.8721,115.63,1.3957
2011-03-07,1.3803,1.3616,1.296,0.861,10.9242,115.15,1.4028
2011-03-08,1.3778,1.3539,1.2949,0.8605,10.8263,114.64,1.3898
2011-03-09,1.3759,1.3481,1.292,0.859,10.8484,115.14,1.3928
2011-03-10,1.3782,1.3416,1.2914,0.85655,10.764,114.78,1.3817
2011-03-11,1.3768,1.3488,1.2842,0.8612,10.7315,113.24,1.3773
2011-03-14,1.3846,1.3597,1.2941,0.8659,10.8694,114.16,1.3948
2011-03-15,1.4105,1.3779,1.2756,0.8674,10.8267,112.39,1.3884
2011-03-16,1.4066,1.374,1.2755,0.8673,10.8761,112.43,1.3951
2011-03-17,1.4216,1.3808,1.2625,0.86745,10.9252,110.42,1.4004
2011-03-18,1.424,1.3894,1.2758,0.8738,11.0232,114.68,1.413
2011-03-21,1.4114,1.386,1.2836,0.8717,11.0688,115.04,1.4194
2011-03-22,1.4039,1.3911,1.2843,0.8678,11.0763,115.15,1.4211
2011-03-23,1.4006,1.389,1.2746,0.8699,11.0186,114.42,1.4136
2011-03-24,1.3888,1.3816,1.2817,0.8741,11.0122,114.34,1.4128
2011-03-25,1.3807,1.3778,1.2915,0.8778,11.002,114.57,1.4115
2011-03-28,1.3678,1.3733,1.2908,0.87825,10.9433,114.59,1.4032
2011-03-29,1.3759,1.3737,1.2957,0.88145,10.9664,115.6,1.4066
2011-03-30,1.3668,1.3674,1.2993,0.8789,10.9696,117.01,1.409
2011-03-31,1.3736,1.3785,1.3005,0.8837,11.0559,117.61,1.4207
2011-04-01,1.3649,1.3686,1.3059,0.8815,11.002,118.56,1.4141
2011-04-04,1.3722,1.3719,1.313,0.88095,11.0742,119.56,1.424
2011-04-05,1.373,1.3676,1.3091,0.87285,11.0155,119.4,1.4166
2011-04-06,1.3766,1.3714,1.3097,0.8775,11.1215,121.82,1.43
2011-04-07,1.3614,1.3695,1.3118,0.8759,11.1009,121.7,1.4283
2011-04-08,1.3687,1.3741,1.3163,0.88095,11.1889,122.8,1.4401
2011-04-11,1.37,1.3812,1.3129,0.8836,11.2155,122.26,1.4434
2011-04-12,1.3783,1.3864,1.3017,0.88845,11.2485,121.87,1.447
2011-04-13,1.3814,1.3938,1.2995,0.8898,11.2693,121.84,1.4493
2011-04-14,1.3717,1.3906,1.2879,0.8825,11.1999,119.85,1.4401
2011-04-15,1.373,1.3934,1.2897,0.8838,11.2342,120.37,1.445
2011-04-18,1.3575,1.3771,1.2821,0.8775,11.1026,118.25,1.4275
2011-04-19,1.3622,1.3694,1.2842,0.878,11.124,118.23,1.4302
2011-04-20,1.3611,1.3808,1.2944,0.8867,11.2843,120.13,1.4515
2011-04-21,1.3562,1.3826,1.2851,0.8813,11.3313,119.52,1.4584
2011-04-26,1.3591,1.3929,1.283,0.88715,11.3605,119.43,1.4617
2011-04-27,1.3563,1.3968,1.2886,0.8864,11.3994,120.66,1.4668
2011-04-28,1.3586,1.4065,1.2954,0.8888,11.496,120.97,1.4794
2011-04-29,1.356,1.4102,1.2867,0.8917,11.5427,120.67,1.486
2011-05-02,1.3553,1.4088,1.2856,0.8892,11.5224,120.85,1.4837
2011-05-03,1.3604,1.4096,1.278,0.89695,11.4814,119.36,1.478
2011-05-04,1.3727,1.4175,1.2826,0.8999,11.5623,120.62,1.4882
2011-05-05,1.3883,1.4303,1.273,0.89865,11.5146,118.2,1.4814
2011-05-06,1.3581,1.3978,1.2668,0.8839,11.2686,116.5,1.4501
2011-05-09,1.3389,1.3884,1.2617,0.87925,11.1901,116.28,1.4397
2011-05-10,1.3295,1.3777,1.2602,0.8779,11.1595,115.72,1.4358
2011-05-11,1.3255,1.3701,1.2661,0.87075,11.158,116.47,1.4357
2011-05-12,1.3331,1.3677,1.2584,0.87015,11.0011,114.54,1.4153
2011-05-13,1.3369,1.3753,1.2667,0.87795,11.0978,115.32,1.428
2011-05-16,1.3391,1.3781,1.2542,0.8725,10.9987,114.35,1.4143
2011-05-17,1.3393,1.3818,1.2553,0.8729,11.0178,115.69,1.4171
2011-05-18,1.3441,1.386,1.2545,0.88065,11.0614,115.45,1.4227
2011-05-19,1.3387,1.3804,1.2616,0.8813,11.0882,116.83,1.4265
2011-05-20,1.3364,1.3799,1.2477,0.87705,11.0663,116.27,1.4237
2011-05-23,1.3332,1.3725,1.238,0.86975,10.9028,114.68,1.402
2011-05-24,1.3328,1.378,1.2405,0.87285,10.9563,115.45,1.4089
2011-05-25,1.3399,1.3768,1.2324,0.8672,10.9474,115.47,1.4069
2011-05-26,1.3383,1.3855,1.2343,0.8685,11.0267,115.95,1.4168
2011-05-27,1.3346,1.3925,1.2221,0.86685,11.1002,115.7,1.4265
2011-05-30,1.335,1.3927,1.2147,0.8671,11.1026,115.36,1.4272
2011-05-31,1.3504,1.3985,1.2275,0.87205,11.1876,117.22,1.4385
2011-06-01,1.341,1.3948,1.2182,0.87705,11.2057,117.11,1.4408
2011-06-02,1.3563,1.4135,1.2167,0.88295,11.2499,116.6,1.446
2011-06-03,1.3592,1.4177,1.2197,0.8875,11.2693,116.89,1.4488
2011-06-06,1.3597,1.4317,1.2235,0.8903,11.3536,117.05,1.4596
2011-06-07,1.3697,1.4297,1.2237,0.89245,11.3976,117.55,1.4652
2011-06-08,1.3776,1.4332,1.2224,0.8929,11.3662,116.6,1.4608
2011-06-09,1.3791,1.4298,1.2242,0.8894,11.3709,116.86,1.4614
2011-06-10,1.3644,1.4075,1.219,0.8884,11.2742,116,1.4486
2011-06-13,1.3584,1.4031,1.2023,0.8806,11.1742,115.39,1.4354
2011-06-14,1.3573,1.4074,1.2116,0.881,11.2456,115.91,1.4448
2011-06-15,1.3387,1.3862,1.2164,0.8797,11.1306,115.54,1.4292
2011-06-16,1.3424,1.3929,1.1958,0.8753,10.9878,113.63,1.4088
2011-06-17,1.344,1.3967,1.2103,0.8826,11.1246,114.71,1.427
2011-06-20,1.3528,1.4004,1.2039,0.8795,11.0946,114.24,1.4235
2011-06-21,1.3568,1.4023,1.2127,0.8867,11.1957,115.2,1.4373
2011-06-22,1.3587,1.4007,1.2109,0.8931,11.2157,115.36,1.4397
2011-06-23,1.3524,1.3845,1.1963,0.8896,11.0723,114.58,1.4212
2011-06-24,1.3473,1.3961,1.1902,0.88855,11.0767,114.06,1.422
2011-06-27,1.3605,1.4056,1.1849,0.8897,11.0621,114.74,1.4205
2011-06-28,1.363,1.407,1.1884,0.8942,11.1042,115.31,1.4261
2011-06-29,1.3585,1.4037,1.2036,0.8998,11.2265,116.93,1.4425
2011-06-30,1.3485,1.3951,1.2071,0.90255,11.2475,116.25,1.4453
2011-07-01,1.3523,1.3964,1.2267,0.905,11.275,116.92,1.4488
2011-07-04,1.3521,1.3919,1.2324,0.9015,11.2827,117.11,1.45
2011-07-05,1.3526,1.3929,1.2213,0.8984,11.2536,117.23,1.4461
2011-07-06,1.342,1.3833,1.2059,0.89485,11.1436,116.03,1.4318
2011-07-07,1.3275,1.3738,1.205,0.8921,11.0883,115.64,1.4247
2011-07-08,1.3231,1.3645,1.2102,0.8932,11.0824,115.98,1.4242
2011-07-11,1.3168,1.3627,1.1715,0.8807,10.9425,113.16,1.4056
2011-07-12,1.3184,1.3584,1.165,0.88265,10.8916,111.35,1.3975
2011-07-13,1.3188,1.3527,1.1695,0.8823,10.9633,111.65,1.4073
2011-07-14,1.3202,1.36,1.1575,0.88095,11.0612,112.24,1.4202
2011-07-15,1.3264,1.3549,1.1577,0.8775,11.0241,111.97,1.4146
2011-07-18,1.3237,1.3472,1.1485,0.87315,10.9488,111.1,1.4045
2011-07-19,1.3273,1.3534,1.1607,0.8789,11.0387,111.77,1.416
2011-07-20,1.3218,1.3451,1.1652,0.88065,11.0704,112.05,1.4207
2011-07-21,1.3246,1.3447,1.169,0.8787,11.0832,112.09,1.4222
2011-07-22,1.3234,1.3658,1.1789,0.8827,11.2132,112.83,1.4391
2011-07-25,1.3249,1.3599,1.1563,0.8825,11.204,112.46,1.438
2011-07-26,1.3201,1.3623,1.163,0.88235,11.2719,113.02,1.4471
2011-07-27,1.3087,1.3625,1.1586,0.8831,11.255,112.46,1.4446
2011-07-28,1.2931,1.3521,1.1437,0.8739,11.111,110.86,1.426
2011-07-29,1.305,1.3556,1.1418,0.87485,11.1134,110.59,1.426
2011-08-01,1.3041,1.3713,1.127,0.87955,11.231,110.84,1.4415
2011-08-02,1.3075,1.362,1.1049,0.8718,11.0445,109.61,1.417
2011-08-03,1.331,1.3724,1.1022,0.87255,11.1506,110.18,1.43
2011-08-04,1.3466,1.3829,1.1012,0.87145,11.0983,113.24,1.4229
2011-08-05,1.3538,1.3899,1.0847,0.86905,11.0505,111.25,1.4155
2011-08-08,1.373,1.4029,1.0849,0.8691,11.1039,110.79,1.4225
2011-08-09,1.399,1.4143,1.0594,0.8731,11.1401,110.24,1.4267
2011-08-10,1.3891,1.4133,1.0451,0.8843,11.2127,109.84,1.4367
2011-08-11,1.3875,1.4091,1.0499,0.8757,11.0317,108.29,1.4143
2011-08-12,1.378,1.4063,1.0984,0.87635,11.1099,109.07,1.425
